country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (% gross)"
MEX,1999,76.308,73.225,70.227,74.441,25.559,1.64054838334199,16.5856169707539,16.102819047641,600233031001.064,6230.69720074254,1.08158470837868,587223352585.497,0.460988775566099,55092461898.1585,96.7482986450195,5.3536632847742,70.9,67.2767221893254,19.280179977417
MEX,1998,76.082,72.845,69.717,74.186,25.814,1.68579338254176,15.9283950119352,15.4296852863347,526499723362.144,5555.71185686976,3.40593832291518,513006029553.225,0.450450487249782,44979548719.7724,96.092755,6.19315552040053,68.57,66.6711827392528,18.2356300354004
MEX,1997,75.834,72.445,69.194,73.929,26.071,1.72818289567839,20.6256287259248,18.7448692907348,500416010941.521,5370.24463838388,5.01620726172816,487613708094.756,0.458095853691372,41342381346.8781,96.3295822143555,6.15516928700098,65.23,66.6948666124551,17.1859493255615
MEX,1996,75.566,72.037,68.674,73.67,26.33,1.78129571544977,34.3783832235167,26.5455123731278,410972976953.229,4487.26319003077,4.88815073113065,396989251665.096,0.476484777906755,33369831084.5608,96.093624,6.40618905238711,63.83,66.8726541381161,16.5788097381592
MEX,1995,75.282,71.646,68.201,73.368,26.632,1.85680777986673,34.9992712889592,38.4646570812515,360072506961.293,4002.15871829748,-8.01516790828568,346714055386.581,0.450891531237052,30790376396.6399,95.8944625854492,7.69172308640264,62.25,66.2260880792911,15.4453897476196
MEX,1994,74.99,71.279,67.781,72.985,27.015,1.90443531542116,6.96581237191123,8.81050439856685,527810631731.248,5976.49407452681,2.96145584383846,515154506856.553,0.51883032705709,49966913637.5532,95.238294,7.06804902395627,59.65,68.6327802333872,14.8462200164795
MEX,1993,74.681,70.942,67.43,72.598,27.402,1.92882635968047,9.75146045357564,34.6730384526218,500733386969.941,5778.90780858359,1.100049103225,489110777427.689,0.442785493894955,45640764000.7061,95.4484634399414,7.31113144017935,57.75,69.3859161957832,14.3523597717285
MEX,1992,74.357,70.616,67.112,72.209,27.791,1.9503084540285,15.5078962533572,14.8810272907658,363157793810.136,4272.78826577319,1.50891476739692,353562939633.451,0.469454655731209,36108323752.1535,93.145981,6.95319635335499,56.2,71.9009031538031,
MEX,1991,74.009,70.298,66.826,71.816,28.184,1.97637378547817,22.662359455061,23.6398968266884,313139656145.745,3756.85259707081,2.00161199701903,304531707708.975,0.435402300782292,28545508757.8642,,12.5546499417016,54.94,70.7962728484782,14.951189994812
MEX,1990,73.647,69.971,66.533,71.419,28.581,1.83597705013042,26.6516725646771,28.1565796688247,261253660211.684,3196.91987187933,3.29445342463697,252627749670.456,0.433081035474032,22025630148.1518,,11.6024430441224,55.36,69.9667925567093,15.424880027771
MEX,1989,73.259,69.623,66.221,70.956,29.044,1.68642181558025,20.0078767139978,27.358137662852,221403143240.479,2759.47647966044,1.9215516482558,213100829483.165,0.517255829376633,18437199278.0744,,12.2763005406335,51.14,69.3435739422671,15.7984304428101
MEX,1988,72.862,69.253,65.877,70.462,29.538,1.71119463203751,114.162258549066,100.455380515311,181611150496.787,2302.02195363862,-0.43917943556221,174365230444.7,0.536145374184792,15409541574.1904,,,52.57,68.2060008741423,16.2346305847168
MEX,1987,72.433,68.844,65.485,69.963,30.037,1.72869101147886,131.827383923089,142.00878077256,147542611736.835,1902.46222449001,0.321029085790016,140741321341.695,0.580341889191456,12331800759.3334,,13.0982618676797,54.72,62.5883569352592,15.5330400466919
MEX,1986,71.983,68.388,65.026,69.459,30.541,1.79010932477031,86.2333169923538,70.4577726348174,134556126316.62,1765.26398503444,-5.41671671331993,127036208253.381,0.634622463096704,11782494339.2019,,15.4054462146819,54.49,65.8532159328118,15.7746801376343
MEX,1985,71.495,67.874,64.495,68.95,31.05,1.86354345855765,57.7484484008702,59.2129998166748,195241386179.148,2607.66869501463,-0.00239361035416152,186243840907.656,0.676313139343828,17027905318.4597,,8.09494072721613,52.65,60.9645357059197,
LUX,2022,,,,91.881,8.119,1.65942523630283,6.33600807777923,6.423027206453,82274812250.9186,126426.089934322,-0.122505705380476,56551050494.6043,0.700406724896945,14306354442.8366,,9.51382427981531,,30.3730228686721,
LUX,2021,84.9,82.7487804878049,80.7,91.672,8.328,1.51834936706612,2.52692009066169,6.18129245488691,85506243833.7816,133590.146975586,3.51868697531805,59692666901.5494,0.471678356636088,14925587794.8021,100.0,9.35145938446949,112.69,30.2436164766407,
LUX,2020,84.5,82.1439024390244,79.9,91.453,8.547,1.66635867423273,0.819957302126994,4.69451621916707,73992591285.3017,117370.49690016,-2.43680926931705,51101739694.7853,0.57578622567143,13598498013.2169,100.0,9.91296797765192,113.61,30.4258284919308,19.198429107666
LUX,2019,85.2,82.6390243902439,80.2,91.223,8.777,1.9628449198635,1.74332075653843,1.39420466338207,69825641851.0104,112621.821337402,0.331126120618961,47012779829.0187,0.546705762701995,12040014401.937,100.0,8.99367275280517,110.39,33.6692752066788,18.4300003051758
LUX,2018,84.6,82.2951219512195,80.1,90.981,9.01900000000001,1.92883751398765,1.52819524307373,2.11133910459871,71000359760.4599,116786.511654675,-0.714325922150593,50751283867.9206,0.500655642661875,11930663792.5645,100.0,9.15329739161811,111.03,33.5728729403842,18.5904693603516
LUX,2017,84.4,82.0951219512195,79.9,90.727,9.273,2.43097641776115,1.73079959118897,2.14290399690169,65712180342.9842,110193.213797229,-1.11611296239622,47031112675.0593,0.495110917223231,10658095675.9354,100.0,10.6610135408881,104.67,33.1899064625453,19.1517696380615
LUX,2016,85.4,82.6853658536585,80.1,90.46,9.54000000000001,2.15531198799205,0.290833333333306,-1.1076169264046,62216885435.9505,106899.293549555,2.73979180152419,41225831605.5654,0.378949157263331,9752010132.16955,100.0,9.37818772418314,101.23,32.6340108327509,19.5639305114746
LUX,2015,84.7,82.2926829268293,80.0,90.179,9.821,2.35995118136865,0.4747431614378,2.21918065733098,60071584216.1375,105462.012584423,-0.115476305532894,38657980989.0234,0.415571527949753,9592329200.31093,100.0,10.7610083211072,102.08,32.5344281617568,19.776309967041
LUX,2014,85.2,82.2292682926829,79.4,89.884,10.116,2.35697870484045,0.628543985440705,2.79670220085781,68804811897.6434,123678.702143273,0.232564441498198,49979926556.901,0.366856825936978,11044172430.2037,100.0,10.6830179811235,96.69,32.7186280357933,
LUX,2013,83.9,81.8,79.8,89.574,10.426,2.31117625275217,1.73403963519166,2.27602449452651,65203276466.9768,120000.14072986,0.814652308537674,46779637636.275,0.358492375793951,10660958890.595,100.0,9.52397626108088,91.92,33.2711294744304,
LUX,2012,83.8,81.3926829268293,79.1,89.249,10.751,2.40154189982875,2.66284165508017,3.26597731840673,59776383527.3602,112584.676270958,-0.762183409548683,45915520597.7344,0.358937251707305,9745995732.46875,100.0,8.91073675862896,89.21,34.3068635809325,19.4321994781494
LUX,2011,83.6,80.9878048780488,78.5,88.906,11.094,2.22266050326725,3.4106834106834,3.44946167967612,61696281326.2457,119025.057203467,-1.17679786686928,42768242732.4907,0.376775588804359,9899038720.34056,100.0,7.98823261675337,91.17,34.4226216424501,
LUX,2010,83.5,80.6317073170732,77.9,88.547,11.453,1.8254058035237,2.27367911621542,4.64841846238745,56213985987.4181,110885.991378724,1.88354730979161,38203044611.6676,0.441009496679635,8873827685.73356,100.0,8.27335507272888,91.05,34.383166266594,18.265209197998
LUX,2009,83.3,80.6365853658537,78.1,88.178,11.822,1.85177523043645,0.368041997888919,0.870687903518032,54467289897.5582,109419.746953106,-5.01426301262075,34736149608.2226,0.371311757115607,8758889098.11679,100.0,8.6283152037714,92.54,35.4186269900166,
LUX,2008,83.1,80.5390243902439,78.1,87.8,12.2,1.78749663225793,3.40187963025566,6.60996540521124,58844277701.5258,120422.137934157,-2.06647390176839,46059035709.8133,0.364912794964823,8526075346.7375,100.0,6.61977104182294,91.08,34.1551027843121,10.6073398590088
LUX,2007,82.2,79.3829268292683,76.7,87.409,12.591,1.54438684650549,2.31245861786128,1.89248054012752,51587401415.7872,107475.320297978,6.44203136625568,43858974247.4813,0.50162400683642,7443477374.39218,100.0,6.09243515631178,89.47,34.3894170281455,
LUX,2006,81.9,79.2878048780488,76.8,87.009,12.991,1.59505191774492,2.66631494577072,6.45467522017813,42910146296.0646,90788.8004876145,4.33910831451982,34360473818.5341,0.52078771268481,6510056403.4094,100.0,6.16425371722024,89.35,36.2236801736472,10.3311996459961
LUX,2005,82.3,79.4317073170732,76.7,86.598,13.402,1.53005466340868,2.48769665164086,4.8173272087173,37672280120.4794,80988.1376230858,0.926765760747131,34309510334.705,0.58477615707441,6246977854.65525,100.0,6.88165830071956,90.67,38.3360568245697,
LUX,2004,82.4,79.1219512195122,76.0,86.177,13.823,1.42133256471314,2.22567916428892,3.11732659571314,35064843792.8993,76544.9170868473,2.76088818070728,31641464154.2109,0.611235470879585,5742080727.56025,100.0,6.40667850181121,96.01,40.0772354503487,
LUX,2003,80.8,77.7268292682927,74.8,85.743,14.257,1.21520087964639,2.04984030563515,2.1859765845399,29667268248.1305,65689.3214536911,1.37989335885587,24019997499.0239,0.60717994174289,4856346435.5047,100.0,6.70363797087639,91.31,41.6029115020551,12.186619758606
LUX,2002,81.5,77.9658536585366,74.6,85.299,14.701,1.04766081596443,2.07408613571644,1.46441111905192,23649833332.1655,53005.7339209179,2.14960989891686,19950388654.4585,0.586825535638613,3773528487.95177,100.0,6.99641452791442,94.03,41.5820595452562,11.8514699935913
LUX,2001,81.0,77.8243902439025,74.8,84.843,15.157,1.19045634528707,2.66382110579103,0.790074314583535,21387533703.2327,48440.1420151355,1.85457468137487,19049517003.537,0.680287079761237,3279397670.41103,100.0,6.52334859627271,89.43,40.8187952632443,10.2157697677612
LUX,2000,81.1,77.8731707317073,74.8,84.216,15.784,1.34408299573143,3.15076707022592,4.60847302260945,21230182989.3036,48659.5988753233,5.51040939515839,18782499824.5083,0.54411854308622,3077416054.9051,100.0,6.66970142407312,87.7,40.0679334449577,9.81474018096924
LUX,1999,81.1,77.7707317073171,74.6,83.448,16.552,1.35062128530242,1.02519676474934,4.76461985998604,21899317598.8414,50872.4492684624,6.72396680342764,20201236234.1923,0.57140192589808,3282279186.96024,100.0,6.83325013506835,,41.3730762561504,10.057149887085
LUX,1998,80.5,77.0170731707317,73.7,82.893,17.107,1.24387080269218,0.958570110494639,-2.03254645964208,20150053345.1878,47445.3810812051,5.3558373863186,18886532562.7917,0.63992050413869,3075841298.06624,100.0,,,43.5855118559807,8.99351978302002
LUX,1997,79.8,76.880487804878,74.1,82.779,17.221,1.25350248369427,1.36751261207943,2.61954368325136,19563836265.2233,46641.6408754876,4.10664071125848,18904269282.8146,0.613890040125864,3078940009.0212,100.0,,,42.5697423686727,8.51562023162842
LUX,1996,79.9,76.519512195122,73.3,82.825,17.175,1.36114394109864,1.18385968843569,3.78355783251419,20895314657.9805,50444.3591236175,0.0272513379933486,20323997394.1368,0.587036047449911,3355826710.09772,100.0,,,43.9574939543512,8.09228038787842
LUX,1995,80.2,76.5121951219512,73.0,82.893,17.107,1.40474246355929,1.86769424969108,2.3320697783624,20853093869.7318,51032.349635318,0.0172999218450087,20310578817.734,0.595326878183646,3274261083.74384,100.0,,,44.4368989649948,7.38089990615845
LUX,1994,79.7,76.3707317073171,73.2,82.482,17.518,1.36184013740089,2.19476468689066,3.54237732722473,17701798890.7644,43933.235442736,2.41662903682787,16720042199.1801,0.741561435509644,2682449963.82927,100.0,,,44.3919617334901,7.0386700630188
LUX,1993,79.4,75.7121951219512,72.2,81.857,18.143,1.34238702924688,3.58809818535163,5.97276445786341,15925521222.0149,40066.7242518773,2.81122130846956,15614277052.2388,0.707154433830032,2483626399.25373,100.0,,,44.6955631782653,4.88459014892578
LUX,1992,79.1,75.7707317073171,72.6,81.528,18.472,1.32834757125223,3.15417375961793,3.72907157121564,15518702634.8808,39570.8615665986,0.476077003942294,15508292346.2986,0.827198401049985,2434840652.44667,100.0,,,46.5088953257194,5.22104978561401
LUX,1991,79.1,75.4634146341463,72.0,81.13,18.87,1.33968316953886,3.11835659874854,1.82284159066207,13834219728.293,35747.3377992066,7.19840619374983,13898135853.5145,0.811385163106724,2086509155.34554,100.0,,,48.2476104905041,4.79001998901367
LUX,1990,78.617,75.4383170731707,72.411,80.947,19.053,1.25174570700817,3.25376659083636,2.51339456630137,12778792853.6939,33465.478207919,4.00981020850895,12743261709.3192,0.788344680855924,1990356108.16031,100.0,,,48.2471014416087,
LUX,1989,77.894,74.5662682926829,71.397,80.891,19.109,0.972627746123582,3.37095887290448,4.02098262746891,10037674037.674,26618.0695774968,8.73531558732435,9854732800.9828,0.78845832033386,1528467444.71744,,,,48.437438805483,
LUX,1988,78.664,74.7882195121951,71.097,80.836,19.164,0.725614578503426,1.43659056634904,2.77642630547237,9418167855.18376,25219.3542781732,7.6791060421392,9341786066.92266,0.951494528594597,1472166758.09106,,,,51.1135327432886,
LUX,1987,77.432,74.0760975609756,70.88,80.78,19.22,0.648083393492208,-0.0566629093891733,0.0630386263660938,8320902215.01891,22443.4314633012,3.27946385574901,8413480280.92923,0.915915918607726,1367869259.85954,,,,52.5763618857044,2.43894004821777
LUX,1986,77.817,73.995512195122,70.356,80.725,19.275,0.44867099908019,0.294563408545438,-0.0837771552214548,6685595087.59256,18149.8692500239,9.4915784898669,6684345313.34658,0.833086844864453,1039243272.53025,,,,51.8406246234954,2.60261011123657
LUX,1985,77.159,73.5341951219512,70.082,80.669,19.331,0.193256818675591,4.09358778530096,3.09248753290503,4577211767.10374,12481.9658448559,2.59324431773756,4692131258.91705,0.867554425044341,727859229.567226,,,,54.9841937256408,2.87488007545471
LBY,2022,,,,81.302,18.698,1.13768828173195,,24.1029932741711,45752336035.9846,6716.09598462328,-2.35422977770821,46182945973.2879,,,,,,,
LBY,2021,74.396,71.911,69.63,80.994,19.006,1.21494764533037,,110.399044196308,39798423941.0335,5908.9513231651,29.7860649433074,39157877249.0406,,9748749840.78814,70.2104797363281,,105.93,24.4491197604457,
LBY,2020,75.348,72.472,69.867,80.691,19.309,1.28344509210842,,-4.39759349195357,46808208747.2754,7034.65836451166,-30.6825332120158,47646494862.9153,,28631060623.42,69.3682632446289,,104.33,60.4744542391656,
LBY,2019,75.766,72.463,69.496,80.393,19.607,1.39951441440416,,4.17467924190804,69254143968.3398,10542.4290203358,-12.4298672891634,71083914324.6967,,27584154648.2898,68.4728927612305,0.101978879707161,101.89,38.5456779796666,
LBY,2018,75.877,72.794,70.017,80.102,19.898,1.54843762620192,,3.59757389264269,76686048499.3527,11838.2987075,6.28283689566369,77676548877.8723,,27099269823.4388,67.0,0.151545086343114,103.27,34.0824216925136,
LBY,2017,75.674,72.482,69.63,79.817,20.183,1.5175888785251,,1.80666382178316,67157451660.2727,10529.116268568,30.4963013785997,68439539724.8172,,27042085568.6602,70.5781478881836,0.242008217429804,98.12,39.1800045723858,
LBY,2016,75.474,71.756,68.501,79.54,20.46,1.4423513120791,,4.69231431810404,49912085228.3487,7945.00605016919,-2.90159010786198,50662893280.8051,,24167187099.3414,72.2062683105469,0.242008217429804,99.1,49.734423498693,
LBY,2015,75.369,71.698,68.5,79.27,20.73,1.53739411600028,,-7.04070727195378,48717506272.6981,7867.51573102412,-2.35543692358982,49953813694.1268,,24766258191.4856,73.8310775756836,,100.66,44.2315322986932,
LBY,2014,75.301,71.511,68.237,79.009,20.991,1.86288826279856,,-1.00660401665242,57372352562.4888,9408.75254642338,-24.4631614706626,57954479878.2959,15.4795763013832,24467816268.7852,75.4517288208008,,100.24,43.177257204383,
LBY,2013,74.999,72.34,69.983,78.756,21.244,1.94607768885519,2.60581802719518,0.0853923422682783,75351117628.308,12589.5297146602,-19.5783572081482,74936709049.7132,7.63933084825893,23858453358.0883,77.0674057006836,,108.66,33.2084856099867,
LBY,2012,75.069,72.247,69.774,78.512,21.488,-5.28007770057696,6.05980392156861,5.98193050372183,92540964665.5578,15765.4197904822,96.9564198994024,90611759730.8229,3.74560382719202,22552992216.0787,78.6780548095703,,109.34,24.8989338376364,
LBY,2011,73.859,70.071,66.833,78.277,21.723,-4.79355371289299,15.5184815317562,24.3427533511905,48169243831.9141,7784.13321369262,-47.8999860082092,48225037534.3336,,21050972091.7961,80.2867279052734,,107.44,34.5692893422537,
LBY,2010,74.883,72.374,70.182,78.052,21.948,2.05103928741641,2.79989500109265,19.278545342939,75380800664.4198,11611.3585953054,2.89503853066677,75351592968.4069,,13159487968.7436,81.8972702026367,0.00194227487422584,106.05,28.2750524653477,
LBY,2009,74.842,72.356,70.186,77.837,22.163,2.09437470204341,2.45990025609954,-24.8472677473776,60808538330.3417,9560.80380767523,-6.38157880602205,61383711974.5791,,11085694191.9766,83.5135269165039,0.0058763189664758,101.65,36.8986272328457,
LBY,2008,74.794,72.269,70.07,77.632,22.368,2.12887841520837,10.3607288954998,23.7093714962272,86710739534.5526,13921.8992343988,-2.26501264287465,87416057060.3624,1.48985108130425,10478746379.3952,85.1393280029297,0.00257715847755006,98.19,21.2610277484542,
LBY,2007,74.202,71.863,69.819,77.437,22.563,2.05147873321277,6.25098782993554,2.43938616827511,68032985520.2676,11158.11227397,4.07289898950719,68865365254.9847,0.946677517254647,9114756092.23475,86.7785110473633,0.00186160950532992,99.14,23.3601275879932,
LBY,2006,74.093,71.724,69.658,77.253,22.747,2.29252154954785,1.45926876202724,19.6795130437458,60094248771.9918,10060.3610411464,4.0867517798125,60056945895.563,1.12033540648601,6048927862.05413,88.434928894043,,94.92,22.9453204472872,
LBY,2005,73.991,71.592,69.545,77.08,22.92,2.61040132087158,2.65020576131658,28.5685039972063,47334697611.8548,8108.05260784367,8.98826677214268,46841723382.706,1.52811115994456,5351865805.84336,90.1121826171875,,94.03,24.4567667764645,
