country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)",Gini index,"Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)",Domestic private health expenditure per capita (current US$),Current health expenditure per capita (current US$),"Mortality caused by road traffic injury (per 100,000 population)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),"Literacy rate, adult total (% of people ages 15 and above)",Control of Corruption: Estimate,Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)",Internet Users(%)
PRY,2017,76.459,73.644,70.986,61.3,38.7,1.40691381584073,3.60247741348942,48.5,2.15920929174615,38997129809.1697,6136.05835430284,3.34581598704227,37676467088.1021,6.60902548,,218.66315394,405.53366089,22.2,89.644686457493,63.2098061082128,,-0.730105459690094,0.892663231219253,4331675912.10462,99.3,61.7738991660524,110.54,63.0338436425911,,,61.07575607
PRY,2016,76.413,73.534,70.826,61.026,38.974,1.42498352233719,4.08682280577242,47.9,4.13475444403026,36089550671.834,5759.01833315657,2.79275975879854,34776615964.4097,6.67556572,0.83,201.77744434,384.44702148,22.6,88.6047066205804,62.499589919327,94.6502380371094,-0.742890298366547,0.950953301628568,4100852276.21065,98.4,62.4421064696165,101.59,62.3036847941894,,,53.40412903
PRY,2015,75.997,73.191,70.548,60.75,39.25,1.4220035710818,3.12900274473924,47.6,1.60388801037963,36211372646.38,5861.38972416093,1.50345764723987,34813537332.2136,6.69165802,0.78,205.94131499,392.22418213,22.0,87.5561508130822,61.7831924379874,95.5548400878906,-0.998630821704865,1.06744934908852,4274091700.95987,99.331532,62.2223137876761,98.81,63.7638906644928,,,49.71630478
PRY,2014,75.668,72.878,70.253,60.474,39.526,1.40654396942745,5.02882767456758,50.7,2.85700648471038,40377987314.6435,6629.4265185753,3.83049792540911,38826176318.8529,6.62719059,0.83,228.2158652,439.34469604,21.8,86.4992154178358,61.061071762889,95.0348129272461,-1.0106920003891,0.986605391734507,4663191476.42785,99.000716,65.1747732074738,99.6,63.9472489944067,,,43.0
PRY,2013,75.49,72.757,70.179,60.197,39.803,1.38035856649557,2.68385738718593,47.9,4.33767609515789,38651334593.0289,6435.82655022784,6.80851344989249,37036152441.9291,6.0642848,,217.44906362,390.28686523,23.2,85.4337129192793,60.3329577140855,95.0590362548828,-1.04777801036835,0.964167260244977,4367504335.15613,99.015884,65.0452880969076,92.89,62.6258065705647,1.46532559394836,1.41728186607361,36.90000153
PRY,2012,75.248,72.454,69.829,59.907,40.093,1.34923843816846,3.6759189797449,47.6,4.79827587865157,33296438408.8556,5621.24402638513,-2.0387310967984,31857013836.1661,6.53144598,,194.70717309,367.14849854,22.9,84.3575171738242,59.5954947575113,94.1974716186523,-0.850602805614471,0.964506788033691,3904156720.68637,97.835616,56.727353092854,62.4,65.7842592804553,1.37649893760681,1.41800606250763,29.34000015
PRY,2011,74.934,72.131,69.505,59.584,40.416,1.29733854365491,8.25396825396825,52.3,5.09571053875749,33737033607.0615,5772.99550988836,2.94216224153907,32304158748.5645,5.82225847,1.36,191.30701976,336.1187439,24.3,83.2663540458527,58.8425200380271,,-0.695635735988617,0.844603850849582,3394156094.89553,98.23656,60.3241095791237,84.42,63.2922105180651,,,24.76351547
PRY,2010,74.766,71.887,69.202,59.261,40.739,1.15140184845157,4.6511627906977,51.0,4.65570138250342,27129301048.0505,4702.91576988272,9.82341463295111,25715480916.6577,5.46593952,1.3,154.59601915,257.05856323,24.9,82.1654388723924,58.0828478054046,93.8709182739258,-0.707593381404877,0.750544858772042,2458287775.23308,97.43086,59.4508988630935,80.39,64.0815064159724,1.29939997196198,34.6302108764648,19.79999924
PRY,2009,74.499,71.635,68.962,58.937,41.063,1.01212367069034,2.5919467343056,49.1,3.64796491881232,22355151177.738,3920.18607347104,-1.26552656139802,21183403254.3626,5.52496862,1.3,131.52603269,216.58901978,23.6,81.0545251060352,57.3161639642248,93.7542419433594,-0.788950502872467,0.753483712105124,2042608389.35577,96.891335,52.7139751381847,57.92,66.5944222637725,1.3130099773407,36.6716499328613,18.89999962
PRY,2008,74.316,71.384,68.659,58.612,41.388,0.979118914218707,10.1547846489023,50.7,12.2247550551932,24615267617.0323,4360.42910071309,5.45865492127598,23428603711.4895,5.03776026,1.3,147.74698736,219.66795349,22.6,79.9335474945567,56.5424407687472,93.2920837402344,-0.979693531990051,0.683124275184385,1828930987.33548,96.677896,60.4325527399483,66.9,66.222475443192,1.27160000801086,34.0659599304199,14.27000046
PRY,2007,74.101,71.106,68.334,58.286,41.714,0.997237882485964,8.13047417698579,53.0,12.6355056430918,17856393235.4338,3194.26298162817,4.37554313351369,16861968626.2868,5.02042723,1.3,104.25505037,160.36560059,17.2,78.8024376979402,55.7616473764269,94.558219909668,-1.21103572845459,0.741436848396038,1369839598.46683,96.452771,48.2590432792978,68.02,63.2552872067112,1.26762998104095,28.7170295715332,11.21000004
PRY,2006,73.924,70.781,67.899,57.96,42.04,1.04976165973902,9.5893494112923,53.0,8.8558326538908,13429430050.261,2426.41709770871,3.71264697494098,12108691921.2143,5.01927567,1.3,78.389147,121.79750824,16.8,77.6613772106309,54.9740890307161,,-1.16153120994568,0.793455134933818,1115244964.42007,96.749045,40.3360295793838,58.42,61.8924919893359,,,7.962073803
PRY,2005,73.721,70.527,67.61,57.633,42.367,1.11178740173656,6.80738203116371,51.4,12.9528241180261,10737500188.1123,1960.51476554933,1.00427226796494,9363307348.17359,4.82934713,1.2,62.95653268,94.68041992,14.5,76.5100718090056,54.1794188710187,,-1.35583305358887,0.721480399782029,871769497.87764,94.686886,39.910990002522,54.51,60.812670850119,1.12559998035431,25.6563301086426,7.907007694
PRY,2004,73.815,70.481,67.46,57.305,42.695,1.17127562545308,4.32326492967491,52.3,11.8350052238006,9624440836.29309,1776.93225816866,2.84572914855484,8342338548.65112,4.93224335,,58.11841459,87.64266968,12.1,75.3484581795664,53.3776089654459,,-1.42646288871765,0.877630063887399,730229810.296289,93.249876,40.8259276055607,52.94,61.0733630190756,1.2627899646759,25.0752906799316,3.452438354
PRY,2003,73.637,70.297,67.276,56.977,43.023,1.25459291928333,14.2367970499143,54.9,15.144324650951,7691367471.17992,1436.76490433294,3.02012063281991,6543430199.28895,4.90703917,,46.01674996,70.50261688,11.7,74.1767492636509,52.5689888184747,,-1.43683886528015,0.825755371784335,610415711.076936,92.558399,39.6591469822781,53.94,58.2746498769539,1.28266000747681,24.8685607910156,2.111942053
PRY,2002,73.432,70.025,66.97,56.6,43.4,1.42830817376899,10.5102420856612,57.3,17.949384209928,7196260656.84556,1361.24928059287,-1.4392570908976,6598205156.85081,4.75770569,1.2000000477,43.68800391,64.76425171,8.9,72.9797851516575,51.734895397557,,-1.36506843566895,0.97123693298858,604260241.923915,91.666443,30.6592549363238,48.63,57.9948475677051,1.29329001903534,26.1775894165039,1.794969559
PRY,2001,72.967,69.9,67.106,55.966,44.034,1.69755299380957,7.26806028584821,54.6,13.9356046926921,8495806432.18467,1630.1908460827,-2.50324144139002,7572514932.18345,5.60815811,,58.12931804,91.42378998,11.9,71.6883702365394,50.7923976210312,,,1.07463481723327,805499608.760987,91.04207,28.9130147247177,47.28,63.8715936712985,1.28252005577087,17.847469329834,1.098793864
PRY,2000,72.688,69.75,67.063,55.331,44.669,1.92694524157704,8.98215976750022,,14.6645054427207,8855705139.55857,1728.34074341006,-4.1784735631924,7742095639.56573,6.01865244,,60.79081021,104.0227356,9.4,70.3699673050704,49.8363406977831,,-1.37370228767395,1.24493945384649,921442494.041046,89.578857421875,25.6395752059734,41.31,64.2385609081328,1.27325999736786,15.8885698318481,0.747630715
PRY,1999,72.472,69.634,67.029,54.693,45.307,2.06213058619071,6.75226586102725,54.6,10.6801279115958,8837070235.51892,1758.26019288757,-3.37921190576421,8101865235.50289,,,,,,,,,,1.38876785203796,874043905.971972,88.518177,70.164692341446,44.63,63.1081597471204,1.28067004680634,13.1251697540283,0.381657332
PRY,1998,72.194,69.478,66.974,54.054,45.946,2.1590415377905,11.5532684355839,,16.2585763328884,9260481572.42462,1880.89316502001,-2.06931653594977,8512178072.43012,,,,,,,,,-1.32642936706543,1.54315371528311,952981406.093549,87.7623672485352,73.1816664327916,45.15,61.9237409034353,,,0.194904953
PRY,1997,71.883,69.325,66.951,53.414,46.586,2.23796594380678,6.94956608534117,54.9,3.41098924066357,9965225678.05093,2068.20837812986,1.93551532667722,9139996178.03716,,,,,,,,,,1.68568030658609,1014854277.13443,86.412854,71.5170583239315,43.76,65.8925772531265,,,0.099576719
PRY,1996,71.746,69.202,66.842,52.774,47.226,2.31317634560577,9.7996833901608,,11.4214482360733,9788391780.52421,2077.4848286906,-0.748828994819988,9310333280.51692,,1.3400000334,,,,,,,-1.16601467132568,2.06378993670781,942251995.565949,86.2600555419922,57.6216060545833,39.15,65.7986090171957,1.19553005695343,9.36046028137207,0.020359611
PRY,1995,71.396,69.009,66.779,52.131,47.869,2.38748339210323,13.4254143646407,58.2,11.076427188031,9062131475.02318,1968.35248659417,4.30263751073694,8166091975.01808,,,,,,,,,,2.2834245690128,803934030.218745,77.469114,43.8949130449069,37.27,63.6218313632093,,9.35455989837646,0.0
PRY,1994,71.076,68.824,66.706,51.488,48.512,2.45689244074662,20.5661948376356,,12.5733704419943,7870982004.8195,1750.93547791783,2.76189760756343,,,0.6008999944,,,,,,,,2.04676637090921,699199577.899578,,53.0332906167802,34.97,68.1417921419348,,,0.0
PRY,1993,70.782,68.633,66.603,50.844,49.156,2.51999511470782,18.2086614173227,,12.2200349582446,7249533620.30614,1652.8043214394,2.32500942073072,,,1.2999999523,,,,,,,,2.17854766482964,628535641.23144,,54.9317828926073,36.64,65.4245157015946,0.853100001811981,10.5587596893311,0.0
PRY,1992,70.422,68.395,66.468,50.186,49.814,2.58284086619382,15.1927437641721,,14.0829206349286,7157424031.06045,1673.44837156734,-0.896597874291089,,,,,,,,,90.2718200683594,,2.36888997739081,574970987.135906,,47.0896690671911,33.63,63.3032594528909,,,0.0
PRY,1991,70.081,68.173,66.347,49.439,50.561,2.64506666653922,24.2253521126762,,25.1198370187067,6984367762.90371,1675.7136434161,0.792061038585217,,,,,,,,,,,2.8293270046069,463735757.621491,,40.8417202257261,31.66,61.7066759413951,,,0.0
PRY,1990,69.749,67.944,66.207,48.694,51.306,2.69430763811258,37.2599561799202,40.8,36.607531327035,5812114523.01187,1431.83920038625,1.35533724347989,,,0.9322000146,,,,,,,,2.13187585625298,358313782.021467,,52.3830680517682,35.63,62.8874194653442,,8.34741973876953,0.0
PRY,1989,69.174,67.469,65.819,47.949,52.051,2.74144334017898,26.4221267235586,,31.454919599939,4757732199.96213,1204.09653762574,4.04345482235881,,,1.32009994983673,,,,,,,,2.42576375579472,308072127.002462,,59.0359301292217,35.22,53.8789098027527,,7.99953985214233,0.0
PRY,1988,68.964,67.319,65.722,47.207,52.793,2.77955998443266,22.5942571785268,,27.2355212990878,4255683528.33333,1106.97184745994,3.01192916459129,,,,,,,,,,,3.1954734453196,267221675.25,,,32.03,61.7102017055817,,8.13302993774414,0.0
PRY,1987,68.633,67.012,65.436,46.463,53.537,2.79399664348368,21.8102740350983,,27.9690683037033,3971044723.8024,1062.04643527163,4.61806165563605,,,,,,,,,,,2.77319233257148,291434981.122755,,54.4711455220796,29.3,69.9569762968478,,8.2536096572876,0.0
PRY,1986,68.26,66.656,65.096,45.722,54.278,2.80374356590874,31.7425972672999,,26.896747649867,3723993942.79088,1024.19314894826,2.06276426617822,,,,,,,,,,,3.80406563785285,254555523.792037,,49.2764160402486,26.11,68.8248400128008,,8.76667976379395,0.0
PRY,1985,67.924,66.315,64.751,44.983,55.017,2.79956735164742,25.2107164358818,,26.1313301184776,3282449235.76129,928.426274250838,1.63752092728487,,,,,,,,,,,3.75763484289285,219212234.740186,,45.0213043644905,27.88,72.5933002956734,,9.1064395904541,0.0
PRY,1984,67.544,65.966,64.431,44.247,55.753,2.79073282503148,20.3114625460255,,28.8420858784008,4502462807.13993,1309.65801343961,-0.0130692501469127,,,,,,,,,,,3.50818517688981,300637883.38531,,49.1096397491327,25.95,75.4003905390634,,9.69250011444092,0.0
PRY,1983,67.227,65.614,64.05,43.512,56.488,2.77799938113618,13.433755563163,,15.9078209005113,5673248726.16438,1696.91306555737,-5.69902503955582,,,,,,,,,,,3.64524179869616,410693166.363014,,53.636616690899,24.47,78.165198106668,,10.2760801315308,0.0
PRY,1982,66.993,65.385,63.828,42.785,57.215,2.75557004282023,5.12006543713194,,5.47461734334969,5419411764.70588,1666.65080758485,-4.07758170699647,,,,,,,,,78.458610534668,,3.80329757549991,384352941.176471,,44.1128896763471,23.54,74.8967491587973,,9.02091979980469,0.0
PRY,1981,66.623,65.023,63.473,42.235,57.765,2.70391825388901,12.9746974698193,,15.8261734027961,5624515873.01587,1778.05382071561,6.25812981858924,,,,,,,,,,,2.52786018286072,385912698.412698,,35.5158744445164,22.39,71.1276737750974,,9.19102954864502,0.0
PRY,1980,66.354,64.749,63.192,41.688,58.312,2.61590181727674,22.4473301362176,,16.534944617499,4448087301.5873,1444.69452247654,8.82775676114387,,,,,,,,,,,2.18144922143015,275650793.650794,,37.8205965467043,21.16,71.2444621283627,,8.85105991363525,0.0
PRY,1979,66.055,64.448,62.887,41.141,58.859,2.53381967832998,28.1610386024436,,19.3212663608418,3416777777.77778,1139.14805979759,9.06336960322129,,,,,,,,,,,2.02639826239285,196111111.111111,,45.8682682304897,20.89,71.1942004208922,,,
PRY,1978,65.764,64.132,62.544,40.598,59.402,2.49078102941525,10.6602475929181,,9.21736287973791,2559857142.85714,875.353372814364,9.27280411172853,,,,,,,,,,,2.95853231831292,170634920.634921,,41.8957725721078,19.89,69.8330760025051,,,
PRY,1977,65.585,63.941,62.337,40.056,59.944,2.47768951602882,9.35985291662841,,10.4484387533464,2092158730.15873,733.46540674398,8.76554633195947,,,,,,,,,,,2.88864465534837,129785714.285714,,53.7776809978699,19.95,72.0991457141557,,,
PRY,1976,65.343,63.705,62.1,39.518,60.482,2.47261785940935,4.47461474664494,,4.54050690606975,1698960317.46032,610.560506004519,4.89984426885653,,,,,,,,,,,2.98995650695533,106452380.952381,,60.8282777935047,17.81,72.4869084267222,,,
PRY,1975,65.106,63.445,61.815,38.981,61.019,2.48325844586308,6.69306008366749,,6.07569282927092,1511420634.92063,556.761586303364,4.23169699951139,,,1.68299996852875,,,,,,,,3.12500356436095,95015873.015873,,61.2462435597973,16.51,74.2599992648565,,6.79009008407593,
PRY,1974,64.903,63.233,61.588,38.447,61.553,2.48221486908098,25.2333177791075,,23.5875248004866,1333475396.8254,503.562728354106,5.7243775859472,,,,,,,,,,,2.56457242017884,73230550.9952381,,63.9370666721211,16.94,75.1662034223734,,5.34955978393555,
PRY,1973,64.752,63.066,61.395,37.916,62.084,2.41563204275992,12.7968945326021,,20.6410911507838,995531746.031746,385.392986122325,4.74182829113549,,,,,,,,,,,3.4174372291334,64841269.8412698,,68.6311562138405,15.85,73.7700997313392,,4.83012008666992,
PRY,1972,64.658,62.935,61.23,37.396,62.604,2.31615969154097,9.18037497303687,,8.52314979368313,769039682.539683,304.991966132839,4.18992848758417,,,,,,,,,,,3.84646313307982,61658730.1587302,,71.868865922633,16.15,76.9976986346608,,4.53009986877441,
PRY,1971,64.531,62.803,61.09,37.23,62.77,2.25722370361439,4.95325693640983,,5.90078043609425,664571428.571429,269.73684248673,3.18260475845675,,,,,,,,,,,3.22522546972088,56420634.9206349,,70.9530755840659,16.43,79.5141874462597,,4.4426097869873,
PRY,1970,64.421,62.684,60.958,37.065,62.935,2.25307704952318,-0.859556021006882,,1.26435113386808,594611111.111111,246.850846966175,3.20181698067724,,,1.62940001487732,,,,,,,,3.31587229143819,53555555.5555556,,62.9521769435289,16.68,77.4696013133834,0.731580018997192,3.72301006317139,
PRY,1969,64.427,62.499,60.593,36.9,63.1,2.28633094524132,2.24684753574713,,2.63979153751998,556293650.793651,236.205874172824,2.33449448072503,,,,,,,,,,,3.16148604879584,50246031.7460317,,58.0471051108805,15.25,79.5557330974562,,,
PRY,1968,64.309,62.319,60.352,36.735,63.265,2.3296017507818,0.708073577854385,,0.51894364291023,517650793.650794,224.881062211479,2.12015397614067,,,,,,,,,,,3.21104958736661,43063492.0634921,,66.8353321147642,15.27,80.2358027719858,,,
PRY,1967,64.211,62.153,60.12,36.571,63.429,2.38161722032014,1.36526759221905,,-3.1158749859142,492674603.174603,219.075346405282,6.58153456418253,,,,,,,,,,,3.03155899468327,38349206.3492064,,66.5051143248852,15.16,79.0888734958197,,,
PRY,1966,64.097,61.988,59.903,36.407,63.593,2.43389224508073,2.87319422160327,,2.97676738124157,465888888.888889,212.157757735878,-0.460894532219541,,,,,,,,,,,2.91684506016093,36452380.952381,,57.6756865984783,14.68,79.263057476747,,,
PRY,1965,63.976,61.819,59.684,36.243,63.757,2.47122100766677,3.85929815780518,,2.31842738872743,443587301.587302,206.978830530206,3.57648209891161,,,,,,,,,,,2.63308768009038,30111111.1111111,,62.3246780868185,15.02,78.9236384455736,,,
PRY,1964,63.798,61.583,59.391,36.079,63.921,2.49151555735658,1.36986301369865,,2.06773951862237,,,1.64808603341366,,,,,,,,,,,2.40376576147081,,,61.5874660935259,14.04,83.4136671072067,,,
PRY,1963,63.576,61.334,59.113,35.916,64.084,2.48297218084744,2.09790209790213,,1.6459080523092,,,2.14237617351604,,,,,,,,,,,2.39885421989564,,,63.4845396749119,12.17,83.3023236583147,,,
PRY,1962,63.322,61.058,58.818,35.771,64.229,2.45105620219308,1.41843971631209,,8.4212754654605,,,0.799088876797541,,,,,,,,,,,2.29739211371685,,,54.991464954044,12.21,82.461274423517,,,
PRY,1961,63.039,60.755,58.5,35.67,64.33,2.41818627068738,18.4873949579832,,6.68482177239153,,,4.34624270075223,,,,,,,,,,,2.27914968110271,,,,12.45,,,,
PRY,1960,62.732,60.423,58.146,35.569,64.431,,8.18181818181802,,,,,,,,2.38925075531006,,,,,,,,2.52896446576405,,,,,,,,
URY,2022,,,,95.688,4.312,-0.101211066400464,9.10437983075442,,4.4130715526928,71177146197.4951,20795.0423535553,5.02812076874068,64885014768.8959,,,,,,98.3248312886721,,,,1.89979653202748,,,70.0577992347683,,,,,
URY,2021,79.258,75.436,71.654,95.603,4.39700000000001,-0.0824466091158564,7.7479140231476,40.8,12.6808825148184,61412268248.9461,17923.9953327961,5.36339161084788,55293459913.3933,,,,,,98.3258818644979,,,1.61529088020325,2.10130868239947,,100.0,65.1508915054567,98.83,,,,
URY,2020,81.911,78.43,74.688,95.515,4.485,0.0197448194187447,9.75640636078194,40.2,9.95751211134611,53666908479.5585,15650.4994274155,-6.28148319774319,50729399888.7256,9.15207481,,403.71598893,1429.51269531,,98.054528854659,,,1.39348459243774,2.03583835576405,,100.0,67.1483237061482,91.82,,,67.8832092285156,86.09999847
URY,2019,81.296,77.508,73.579,95.426,4.574,0.0398806735871464,7.88198870879623,39.7,8.38584775298929,62048585618.505,18098.361548609,0.704262097511574,59006674414.8942,9.39027691,,560.14147437,1677.09790039,14.8,97.7678001669948,,98.7703475952148,1.22648072242737,1.88538746667702,,99.9,65.3741455455454,101.5,,1.39358341693878,65.1568603515625,83.35153198
URY,2018,81.283,77.611,73.753,95.334,4.666,0.141387931879728,7.60653360377041,39.7,7.30210249067585,65203071110.6037,19026.04961089,0.0144915655816646,61532337788.3181,9.01452351,,524.03817003,1697.01452637,15.8,97.4803556936285,,98.703857421875,1.23881542682648,1.97127204651996,,99.8,59.698249091334,88.76,,1.3962140083313,63.6724090576172,80.72684479
URY,2017,81.316,77.625,73.732,95.24,4.76000000000001,0.24675383930737,6.21809382561863,39.5,5.68018391620799,65006047680.3225,18995.3970195554,1.48963768853973,61449248751.5867,8.82179642,2.43,508.29705817,1655.83239746,14.1,97.1921513915642,,98.61572265625,1.28837430477142,1.81361669130623,,99.8,63.1480950192283,104.32,,,63.1257705688477,70.32235718
URY,2016,81.356,77.571,73.586,95.144,4.85599999999999,0.32121688556848,9.63941347635073,39.7,8.16545833991123,57480788380.312,16837.9403803049,1.36367741460649,54820503504.3398,8.67535782,2.48,442.96265612,1454.54711914,13.4,96.9031514964805,,98.5614700317383,1.2826474905014,1.72456511462274,,99.7,63.4728277627825,95.99,,,62.5445709228516,66.40000153
